target,suite,task,trial,temperature,status,time_s,completion_tokens,failure_note
llama33,python,csv_column_sum,2,0.7,fail,13.89,82,"TypeError: list indices must be integers or slices, not str"
llama33,python,deep_get,0,0.0,pass,10.04,56,
llama33,python,deep_get,1,0.7,pass,9.49,56,
llama33,python,deep_get,2,0.7,pass,9.49,56,
llama33,python,flatten,0,0.0,pass,4.08,22,
llama33,python,flatten,1,0.7,pass,3.63,22,
llama33,python,flatten,2,0.7,pass,3.59,22,
llama33,python,is_valid_ipv4,0,0.0,pass,15.9,89,
llama33,python,is_valid_ipv4,1,0.7,pass,13.4,80,
llama33,python,is_valid_ipv4,2,0.7,pass,14.52,89,
llama33,python,merge_intervals,0,0.0,pass,16.75,97,
llama33,python,merge_intervals,1,0.7,pass,15.94,97,
llama33,python,merge_intervals,2,0.7,pass,28.2,170,
llama33,python,parse_json_safely,0,0.0,pass,6.53,36,
llama33,python,parse_json_safely,1,0.7,pass,5.69,36,
llama33,python,parse_json_safely,2,0.7,pass,5.87,36,
llama33,python,run_length_encode,0,0.0,pass,17.55,101,
llama33,python,run_length_encode,1,0.7,pass,16.97,100,
llama33,python,run_length_encode,2,0.7,pass,16.8,101,
llama33,python,top_k_words,0,0.0,pass,11.97,66,
llama33,python,top_k_words,1,0.7,pass,10.81,66,
llama33,python,top_k_words,2,0.7,pass,10.57,66,
llama33,research,rhel10_nfs,0,0.0,pass,77.49,284,"hits 5/7 (nfs-tls,rsize-wsize-1mb,fs-cache,rear-ipv6,reparse) traps 0 ()"
llama33,research,rhel10_nfs,1,0.7,pass,46.39,260,"hits 5/7 (nfs-tls,rsize-wsize-1mb,fs-cache,rear-ipv6,reparse) traps 0 ()"
llama33,research,rhel10_nfs,2,0.7,pass,41.75,235,"hits 5/7 (nfs-tls,rsize-wsize-1mb,fs-cache,rear-ipv6,reparse) traps 0 ()"
llama33,shhard,backup_rotate,0,0.0,fail,19.43,113,backup-20260101-120000.tar.gz
llama33,shhard,backup_rotate,1,0.7,pass,18.95,114,backup-20260101-120000.tar.gz
llama33,shhard,backup_rotate,2,0.7,fail,17.69,105,backup-20260101-120000.tar.gz
llama33,shhard,find_dupes,0,0.0,fail,20.95,123,usage: uniq [-cdiu] [-D[septype]] [-f fields] [-s chars] [input [output]]
llama33,shhard,find_dupes,1,0.7,fail,24.36,145,usage: uniq [-cdiu] [-D[septype]] [-f fields] [-s chars] [input [output]]
llama33,shhard,find_dupes,2,0.7,fail,24.66,148,usage: uniq [-cdiu] [-D[septype]] [-f fields] [-s chars] [input [output]]
llama33,shhard,top_errors,0,0.0,fail,14.55,83,   1 2024-01-01 ERROR: timeout after 45 s
llama33,shhard,top_errors,1,0.7,fail,13.61,81,   1 2024-01-01 ERROR: timeout after 45 s
llama33,shhard,top_errors,2,0.7,fail,13.17,79,   1 2024-01-01 ERROR: timeout after 45 s
mistral-small4,bash,count_matches,0,0.0,pass,0.56,35,FAIL count foo
mistral-small4,bash,count_matches,1,0.7,pass,0.56,35,FAIL count foo
mistral-small4,bash,count_matches,2,0.7,fail,0.54,26,FAIL count foo
mistral-small4,bash,csv_col,0,0.0,fail,4.53,189,FAIL got:
mistral-small4,bash,csv_col,1,0.7,fail,2.02,101,FAIL got:
mistral-small4,bash,csv_col,2,0.7,fail,2.79,118,FAIL got:
mistral-small4,bash,extract_urls,0,0.0,fail,0.36,28,https://c.net
mistral-small4,bash,extract_urls,1,0.7,fail,0.35,28,https://c.net
mistral-small4,bash,extract_urls,2,0.7,fail,0.39,32,https://c.net
mistral-small4,bash,json_get,0,0.0,fail,5.3,253,FAIL name
mistral-small4,bash,json_get,1,0.7,fail,3.78,185,FAIL name
mistral-small4,bash,json_get,2,0.7,fail,1.98,107,FAIL name
mistral-small4,bash,largest_file,0,0.0,pass,1.07,51,test.sh: line 7: largest_file: command not found
mistral-small4,bash,largest_file,1,0.7,fail,0.87,47,test.sh: line 7: largest_file: command not found
mistral-small4,bash,largest_file,2,0.7,pass,0.79,43,test.sh: line 7: largest_file: command not found
mistral-small4,bash,retry3,0,0.0,pass,2.48,130,
mistral-small4,bash,retry3,1,0.7,pass,1.48,120,
mistral-small4,bash,retry3,2,0.7,pass,1.49,119,
mistral-small4,bash,rotate,0,0.0,pass,0.8,65,cat: log.2: No such file or directory
mistral-small4,bash,rotate,1,0.7,fail,1.57,121,cat: log.2: No such file or directory
mistral-small4,bash,rotate,2,0.7,pass,0.91,53,cat: log.2: No such file or directory
mistral-small4,bash,sum_stdin,0,0.0,pass,1.02,51,FAIL empty
mistral-small4,bash,sum_stdin,1,0.7,pass,1.4,73,FAIL empty
mistral-small4,bash,sum_stdin,2,0.7,fail,0.5,26,FAIL empty
mistral-small4,brutal-bash,csv_to_tsv,0,0.0,fail,8.49,432,\ No newline at end of file
mistral-small4,brutal-bash,csv_to_tsv,1,0.7,fail,6.62,355,\ No newline at end of file
mistral-small4,brutal-bash,csv_to_tsv,2,0.7,fail,9.83,522,\ No newline at end of file
mistral-small4,brutal-bash,total_size,0,0.0,fail,1.93,88,test.sh: line 16: total_size: command not found
mistral-small4,brutal-bash,total_size,1,0.7,fail,1.59,88,test.sh: line 16: total_size: command not found
mistral-small4,brutal-bash,total_size,2,0.7,fail,1.73,91,test.sh: line 16: total_size: command not found
mistral-small4,brutal-c,arena_alloc,0,0.0,wrong_answer,15.31,767,FAIL realloc moved the block instead of extending in place
mistral-small4,brutal-c,arena_alloc,1,0.7,wrong_answer,16.12,848,FAIL realloc moved the block instead of extending in place
mistral-small4,brutal-c,arena_alloc,2,0.7,wrong_answer,11.11,587,FAIL realloc moved the block instead of extending in place
mistral-small4,brutal-c,utf8_next,0,0.0,compile_error,12.83,656,"solution.c:3:39: error: unknown type name 'size_t'
    3 | int utf8_next(const unsigned char *s, siz"
mistral-small4,brutal-c,utf8_next,1,0.7,pass,13.02,675,"solution.c:3:39: error: unknown type name 'size_t'
    3 | int utf8_next(const unsigned char *s, siz"
mistral-small4,brutal-c,utf8_next,2,0.7,compile_error,9.0,473,"solution.c:3:39: error: unknown type name 'size_t'
    3 | int utf8_next(const unsigned char *s, siz"
mistral-small4,brutal-python,clone_graph,0,0.0,pass,3.76,180,
mistral-small4,brutal-python,clone_graph,1,0.7,pass,3.09,158,
mistral-small4,brutal-python,clone_graph,2,0.7,pass,3.91,207,
mistral-small4,brutal-python,path_glob,0,0.0,fail,10.02,503,AttributeError: 'function' object has no attribute 'fullmatch'
mistral-small4,brutal-python,path_glob,1,0.7,fail,39.05,2001,AttributeError: 'function' object has no attribute 'fullmatch'
mistral-small4,brutal-python,path_glob,2,0.7,fail,17.68,927,AttributeError: 'function' object has no attribute 'fullmatch'
mistral-small4,ceval,atoi_strict,0,0.0,compile_error,2.86,153,"solution.c:4:14: error: use of undeclared identifier 'NULL'
    4 |     if (s == NULL || *s == '\0')"
mistral-small4,ceval,atoi_strict,1,0.7,pass,2.91,162,"solution.c:4:14: error: use of undeclared identifier 'NULL'
    4 |     if (s == NULL || *s == '\0')"
mistral-small4,ceval,atoi_strict,2,0.7,compile_error,3.41,187,"solution.c:4:14: error: use of undeclared identifier 'NULL'
    4 |     if (s == NULL || *s == '\0')"
mistral-small4,ceval,binary_search,0,0.0,pass,2.06,115,
mistral-small4,ceval,binary_search,1,0.7,pass,2.13,115,
mistral-small4,ceval,binary_search,2,0.7,pass,2.0,115,
mistral-small4,ceval,bswap32,0,0.0,pass,2.11,111,
mistral-small4,ceval,bswap32,1,0.7,pass,1.22,82,
mistral-small4,ceval,bswap32,2,0.7,pass,2.01,111,
mistral-small4,ceval,cmp_desc,0,0.0,pass,1.08,71,
mistral-small4,ceval,cmp_desc,1,0.7,pass,1.27,73,
mistral-small4,ceval,cmp_desc,2,0.7,pass,1.21,73,
mistral-small4,ceval,count_words,0,0.0,pass,1.56,94,
mistral-small4,ceval,count_words,1,0.7,pass,1.77,104,
mistral-small4,ceval,count_words,2,0.7,pass,1.66,94,
mistral-small4,ceval,fizzbuzz,0,0.0,pass,1.77,103,
mistral-small4,ceval,fizzbuzz,1,0.7,pass,1.79,102,
mistral-small4,ceval,fizzbuzz,2,0.7,pass,1.7,98,
mistral-small4,ceval,is_prime,0,0.0,pass,2.23,121,
mistral-small4,ceval,is_prime,1,0.7,pass,1.69,101,
mistral-small4,ceval,is_prime,2,0.7,pass,2.06,117,
mistral-small4,ceval,itoa,0,0.0,compile_error,4.78,239,"solution.c:5:16: error: use of undeclared identifier 'NULL'
    5 |     if (buf == NULL) return;
   "
mistral-small4,ceval,itoa,1,0.7,compile_error,6.22,339,"solution.c:5:16: error: use of undeclared identifier 'NULL'
    5 |     if (buf == NULL) return;
   "
mistral-small4,ceval,itoa,2,0.7,compile_error,4.87,264,"solution.c:5:16: error: use of undeclared identifier 'NULL'
    5 |     if (buf == NULL) return;
   "
mistral-small4,ceval,max_subarray,0,0.0,pass,1.73,102,
mistral-small4,ceval,max_subarray,1,0.7,pass,1.78,102,
mistral-small4,ceval,max_subarray,2,0.7,pass,1.84,107,
mistral-small4,ceval,parse_csv_ints,0,0.0,pass,3.23,170,"solution.c:10:17: warning: unused variable 'neg' [-Wunused-variable]
   10 |             int neg = t"
mistral-small4,ceval,parse_csv_ints,1,0.7,pass,2.6,148,"solution.c:10:17: warning: unused variable 'neg' [-Wunused-variable]
   10 |             int neg = t"
mistral-small4,ceval,parse_csv_ints,2,0.7,compile_error,2.98,164,"solution.c:10:17: warning: unused variable 'neg' [-Wunused-variable]
   10 |             int neg = t"
mistral-small4,ceval,popcount,0,0.0,pass,2.6,145,
mistral-small4,ceval,popcount,1,0.7,pass,0.7,48,
mistral-small4,ceval,popcount,2,0.7,pass,2.64,145,
mistral-small4,ceval,reverse_string,0,0.0,pass,1.63,95,
mistral-small4,ceval,reverse_string,1,0.7,pass,1.74,100,
mistral-small4,ceval,reverse_string,2,0.7,pass,1.87,110,
mistral-small4,ceval,ring,0,0.0,pass,3.66,192,
mistral-small4,ceval,ring,1,0.7,pass,3.55,192,
mistral-small4,ceval,ring,2,0.7,pass,3.13,176,
mistral-small4,ceval,rot13,0,0.0,compile_error,1.81,109,"solution.c:4:14: error: use of undeclared identifier 'NULL'
    4 |     if (s == NULL) return;
     "
mistral-small4,ceval,rot13,1,0.7,pass,1.75,87,"solution.c:4:14: error: use of undeclared identifier 'NULL'
    4 |     if (s == NULL) return;
     "
mistral-small4,ceval,rot13,2,0.7,compile_error,1.88,110,"solution.c:4:14: error: use of undeclared identifier 'NULL'
    4 |     if (s == NULL) return;
     "
mistral-small4,ceval,stack,0,0.0,pass,2.59,143,
mistral-small4,ceval,stack,1,0.7,pass,2.57,143,
mistral-small4,ceval,stack,2,0.7,pass,2.83,150,
mistral-small4,ceval,trim,0,0.0,pass,2.5,143,
mistral-small4,ceval,trim,1,0.7,pass,2.79,157,
mistral-small4,ceval,trim,2,0.7,pass,2.95,166,
mistral-small4,chard,csv_field,0,0.0,wrong_answer,8.99,489,"FAIL csv_field(""""a,b"",c"", 1) = ""a,bc"" (4), want ""c"" (1)"
mistral-small4,chard,csv_field,1,0.7,wrong_answer,9.13,496,"FAIL csv_field(""""a,b"",c"", 1) = ""a,bc"" (4), want ""c"" (1)"
mistral-small4,chard,csv_field,2,0.7,wrong_answer,9.81,518,"FAIL csv_field(""""a,b"",c"", 1) = ""a,bc"" (4), want ""c"" (1)"
mistral-small4,chard,glob_match,0,0.0,pass,2.88,153,"FAIL """" should match ""*"""
mistral-small4,chard,glob_match,1,0.7,wrong_answer,2.36,135,"FAIL """" should match ""*"""
mistral-small4,chard,glob_match,2,0.7,pass,3.02,164,"FAIL """" should match ""*"""
mistral-small4,chard,rpn_eval,0,0.0,pass,3.98,215,
mistral-small4,chard,rpn_eval,1,0.7,pass,4.53,252,
mistral-small4,chard,rpn_eval,2,0.7,pass,4.23,231,
mistral-small4,pyhard,json_diff,0,0.0,fail,3.73,183,AssertionError
mistral-small4,pyhard,json_diff,1,0.7,pass,3.58,177,AssertionError
mistral-small4,pyhard,json_diff,2,0.7,fail,3.14,155,AssertionError
mistral-small4,pyhard,lru_cache,0,0.0,pass,2.89,147,
mistral-small4,pyhard,lru_cache,1,0.7,pass,2.47,125,
mistral-small4,pyhard,lru_cache,2,0.7,pass,3.03,153,
mistral-small4,pyhard,topological_sort,0,0.0,fail,2.9,152,"AssertionError: ['app', 'lib', 'base']"
mistral-small4,pyhard,topological_sort,1,0.7,fail,3.05,156,"AssertionError: ['app', 'lib', 'base']"
mistral-small4,pyhard,topological_sort,2,0.7,fail,2.9,152,"AssertionError: ['app', 'lib', 'base']"
mistral-small4,python,csv_column_sum,0,0.0,pass,1.47,81,
mistral-small4,python,csv_column_sum,1,0.7,pass,1.57,84,
mistral-small4,python,csv_column_sum,2,0.7,pass,1.77,91,
mistral-small4,python,deep_get,0,0.0,pass,1.11,62,
mistral-small4,python,deep_get,1,0.7,pass,1.08,57,
mistral-small4,python,deep_get,2,0.7,pass,1.06,57,
mistral-small4,python,flatten,0,0.0,pass,0.55,25,
mistral-small4,python,flatten,1,0.7,pass,0.37,25,
mistral-small4,python,flatten,2,0.7,pass,0.42,25,
mistral-small4,python,is_valid_ipv4,0,0.0,pass,3.05,150,AssertionError
mistral-small4,python,is_valid_ipv4,1,0.7,fail,2.01,103,AssertionError
mistral-small4,python,is_valid_ipv4,2,0.7,pass,1.62,90,AssertionError
mistral-small4,python,merge_intervals,0,0.0,pass,1.89,95,
mistral-small4,python,merge_intervals,1,0.7,pass,1.87,95,
mistral-small4,python,merge_intervals,2,0.7,pass,1.87,95,
mistral-small4,python,parse_json_safely,0,0.0,pass,0.9,40,
mistral-small4,python,parse_json_safely,1,0.7,pass,0.85,36,
mistral-small4,python,parse_json_safely,2,0.7,pass,0.94,43,
mistral-small4,python,run_length_encode,0,0.0,pass,1.82,96,
mistral-small4,python,run_length_encode,1,0.7,pass,1.88,96,
mistral-small4,python,run_length_encode,2,0.7,pass,2.0,96,
mistral-small4,python,top_k_words,0,0.0,pass,1.76,85,
mistral-small4,python,top_k_words,1,0.7,pass,1.93,98,
mistral-small4,python,top_k_words,2,0.7,pass,1.64,82,
mistral-small4,research,rhel10_nfs,0,0.0,pass,15.7,433,"hits 4/7 (nfs-tls,rsize-wsize-1mb,fs-cache,rear-ipv6) traps 0 ()"
mistral-small4,research,rhel10_nfs,1,0.7,pass,13.54,607,"hits 4/7 (nfs-tls,rsize-wsize-1mb,fs-cache,rear-ipv6) traps 0 ()"
mistral-small4,research,rhel10_nfs,2,0.7,fail,5.46,255,"hits 4/7 (nfs-tls,rsize-wsize-1mb,fs-cache,rear-ipv6) traps 0 ()"
mistral-small4,shhard,backup_rotate,0,0.0,pass,1.98,106,backup-20260101-120000.tar.gz
mistral-small4,shhard,backup_rotate,1,0.7,fail,3.99,213,backup-20260101-120000.tar.gz
mistral-small4,shhard,backup_rotate,2,0.7,fail,3.13,161,backup-20260101-120000.tar.gz
mistral-small4,shhard,find_dupes,0,0.0,fail,3.18,173,d/y.bin
mistral-small4,shhard,find_dupes,1,0.7,fail,2.7,143,d/y.bin
mistral-small4,shhard,find_dupes,2,0.7,fail,1.84,100,d/y.bin
mistral-small4,shhard,top_errors,0,0.0,fail,2.28,121,disk
mistral-small4,shhard,top_errors,1,0.7,fail,2.33,120,disk
mistral-small4,shhard,top_errors,2,0.7,fail,1.75,91,disk
nemotron3,bash,count_matches,0,0.0,fail,1.87,32,FAIL count zzz
nemotron3,bash,count_matches,1,0.7,fail,1.87,32,FAIL count zzz
nemotron3,bash,count_matches,2,0.7,fail,2.12,39,FAIL count zzz
nemotron3,bash,csv_col,0,0.0,pass,8.81,204,
nemotron3,bash,csv_col,1,0.7,pass,7.4,170,
nemotron3,bash,csv_col,2,0.7,pass,7.19,164,
nemotron3,bash,extract_urls,0,0.0,fail,2.58,35,https://c.net
nemotron3,bash,extract_urls,1,0.7,fail,1.35,35,https://c.net
nemotron3,bash,extract_urls,2,0.7,fail,2.12,32,https://c.net
nemotron3,bash,json_get,0,0.0,pass,2.12,38,
nemotron3,bash,json_get,1,0.7,pass,2.01,35,
nemotron3,bash,json_get,2,0.7,pass,2.38,43,
nemotron3,bash,largest_file,0,0.0,fail,3.38,66,       cut -f list [-s] [-w | -d delim] [file ...]
nemotron3,bash,largest_file,1,0.7,fail,2.78,50,       cut -f list [-s] [-w | -d delim] [file ...]
nemotron3,bash,largest_file,2,0.7,fail,2.93,56,       cut -f list [-s] [-w | -d delim] [file ...]
nemotron3,bash,retry3,0,0.0,pass,5.18,110,
nemotron3,bash,retry3,1,0.7,pass,4.55,95,
nemotron3,bash,retry3,2,0.7,pass,4.78,88,
nemotron3,bash,rotate,0,0.0,pass,3.59,72,
nemotron3,bash,rotate,1,0.7,pass,7.27,151,
nemotron3,bash,rotate,2,0.7,pass,4.19,85,
nemotron3,bash,sum_stdin,0,0.0,pass,1.56,24,
nemotron3,bash,sum_stdin,1,0.7,pass,1.54,24,
nemotron3,bash,sum_stdin,2,0.7,pass,1.78,31,
nemotron3,brutal-bash,csv_to_tsv,0,0.0,fail,25.78,430,+5
nemotron3,brutal-bash,csv_to_tsv,1,0.7,fail,24.31,486,+5
nemotron3,brutal-bash,csv_to_tsv,2,0.7,fail,20.84,393,+5
nemotron3,brutal-bash,total_size,0,0.0,pass,6.45,113,
nemotron3,brutal-bash,total_size,1,0.7,pass,6.37,114,
nemotron3,brutal-bash,total_size,2,0.7,pass,7.54,134,
nemotron3,brutal-c,arena_alloc,0,0.0,wrong_answer,63.22,1381,
nemotron3,brutal-c,arena_alloc,1,0.7,pass,58.59,1273,
nemotron3,brutal-c,arena_alloc,2,0.7,pass,48.21,1041,
nemotron3,brutal-c,utf8_next,0,0.0,compile_error,21.89,466,"solution.c:3:39: error: unknown type name 'size_t'
    3 | int utf8_next(const unsigned char *s, siz"
nemotron3,brutal-c,utf8_next,1,0.7,compile_error,30.16,640,"solution.c:3:39: error: unknown type name 'size_t'
    3 | int utf8_next(const unsigned char *s, siz"
nemotron3,brutal-c,utf8_next,2,0.7,compile_error,22.09,465,"solution.c:3:39: error: unknown type name 'size_t'
    3 | int utf8_next(const unsigned char *s, siz"
nemotron3,brutal-python,clone_graph,0,0.0,pass,14.31,165,
nemotron3,brutal-python,clone_graph,1,0.7,pass,15.81,180,
nemotron3,brutal-python,clone_graph,2,0.7,pass,14.54,162,
nemotron3,brutal-python,path_glob,0,0.0,fail,22.88,397,AssertionError: ** must be able to match zero segments
nemotron3,brutal-python,path_glob,1,0.7,fail,29.32,360,AssertionError: ** must be able to match zero segments
nemotron3,brutal-python,path_glob,2,0.7,fail,49.44,608,AssertionError: ** must be able to match zero segments
nemotron3,ceval,atoi_strict,0,0.0,pass,12.43,299,"FAIL atoi_strict("" 12"") should fail"
nemotron3,ceval,atoi_strict,1,0.7,wrong_answer,7.56,176,"FAIL atoi_strict("" 12"") should fail"
nemotron3,ceval,atoi_strict,2,0.7,pass,14.26,349,"FAIL atoi_strict("" 12"") should fail"
nemotron3,ceval,binary_search,0,0.0,pass,5.18,115,
nemotron3,ceval,binary_search,1,0.7,pass,5.15,115,
nemotron3,ceval,binary_search,2,0.7,pass,5.13,115,
nemotron3,ceval,bswap32,0,0.0,pass,5.35,115,
nemotron3,ceval,bswap32,1,0.7,pass,5.07,115,
nemotron3,ceval,bswap32,2,0.7,pass,5.15,111,
nemotron3,ceval,cmp_desc,0,0.0,pass,3.15,68,
nemotron3,ceval,cmp_desc,1,0.7,pass,3.23,68,
nemotron3,ceval,cmp_desc,2,0.7,pass,3.0,63,
nemotron3,ceval,count_words,0,0.0,pass,3.95,88,
nemotron3,ceval,count_words,1,0.7,pass,4.46,94,
nemotron3,ceval,count_words,2,0.7,pass,4.4,90,
nemotron3,ceval,fizzbuzz,0,0.0,pass,4.25,98,solution.c:6:5: error: call to undeclared library function 'snprintf' with type 'int (char *restrict
nemotron3,ceval,fizzbuzz,1,0.7,pass,4.29,98,solution.c:6:5: error: call to undeclared library function 'snprintf' with type 'int (char *restrict
nemotron3,ceval,fizzbuzz,2,0.7,compile_error,4.12,93,solution.c:6:5: error: call to undeclared library function 'snprintf' with type 'int (char *restrict
nemotron3,ceval,is_prime,0,0.0,pass,5.1,115,
nemotron3,ceval,is_prime,1,0.7,pass,4.66,105,
nemotron3,ceval,is_prime,2,0.7,pass,5.57,120,
nemotron3,ceval,itoa,0,0.0,pass,8.05,182,"FAIL itoa(-7)=""7-"" want ""-7"""
nemotron3,ceval,itoa,1,0.7,pass,9.16,222,"FAIL itoa(-7)=""7-"" want ""-7"""
nemotron3,ceval,itoa,2,0.7,wrong_answer,7.63,179,"FAIL itoa(-7)=""7-"" want ""-7"""
nemotron3,ceval,max_subarray,0,0.0,pass,5.8,137,
nemotron3,ceval,max_subarray,1,0.7,pass,5.99,143,
nemotron3,ceval,max_subarray,2,0.7,pass,4.95,106,
nemotron3,ceval,parse_csv_ints,0,0.0,pass,6.54,135,
nemotron3,ceval,parse_csv_ints,1,0.7,pass,5.76,132,
nemotron3,ceval,parse_csv_ints,2,0.7,pass,6.83,143,
nemotron3,ceval,popcount,0,0.0,pass,5.6,136,
nemotron3,ceval,popcount,1,0.7,pass,2.17,47,
nemotron3,ceval,popcount,2,0.7,pass,2.38,47,
nemotron3,ceval,reverse_string,0,0.0,pass,3.88,89,
nemotron3,ceval,reverse_string,1,0.7,pass,3.71,89,
nemotron3,ceval,reverse_string,2,0.7,pass,3.58,82,
nemotron3,ceval,ring,0,0.0,pass,8.26,195,
nemotron3,ceval,ring,1,0.7,pass,8.53,195,
nemotron3,ceval,ring,2,0.7,pass,8.41,188,
nemotron3,ceval,rot13,0,0.0,pass,4.18,83,
nemotron3,ceval,rot13,1,0.7,pass,3.72,83,
nemotron3,ceval,rot13,2,0.7,pass,3.77,83,
nemotron3,ceval,stack,0,0.0,pass,6.35,144,
nemotron3,ceval,stack,1,0.7,pass,5.84,139,
nemotron3,ceval,stack,2,0.7,pass,6.42,146,
nemotron3,ceval,trim,0,0.0,pass,4.63,107,
nemotron3,ceval,trim,1,0.7,pass,4.7,107,
nemotron3,ceval,trim,2,0.7,pass,4.69,107,
nemotron3,chard,csv_field,0,0.0,wrong_answer,11.66,298,"FAIL csv_field(""""a,b"",c"", 1) = ""a,bc"" (4), want ""c"" (1)"
nemotron3,chard,csv_field,1,0.7,wrong_answer,21.41,556,"FAIL csv_field(""""a,b"",c"", 1) = ""a,bc"" (4), want ""c"" (1)"
nemotron3,chard,csv_field,2,0.7,wrong_answer,14.5,371,"FAIL csv_field(""""a,b"",c"", 1) = ""a,bc"" (4), want ""c"" (1)"
nemotron3,chard,glob_match,0,0.0,compile_error,6.24,145,"solution.c:4:24: error: use of undeclared identifier 'NULL'
    4 |     const char *star = NULL;
   "
nemotron3,chard,glob_match,1,0.7,compile_error,6.08,141,"solution.c:4:24: error: use of undeclared identifier 'NULL'
    4 |     const char *star = NULL;
   "
nemotron3,chard,glob_match,2,0.7,compile_error,5.55,128,"solution.c:4:24: error: use of undeclared identifier 'NULL'
    4 |     const char *star = NULL;
   "
nemotron3,chard,rpn_eval,0,0.0,pass,12.98,307,
nemotron3,chard,rpn_eval,1,0.7,pass,9.36,220,
nemotron3,chard,rpn_eval,2,0.7,pass,12.34,307,
nemotron3,pyhard,json_diff,0,0.0,pass,8.69,212,AssertionError
nemotron3,pyhard,json_diff,1,0.7,pass,6.7,154,AssertionError
nemotron3,pyhard,json_diff,2,0.7,fail,8.46,214,AssertionError
nemotron3,pyhard,lru_cache,0,0.0,pass,12.91,331,
nemotron3,pyhard,lru_cache,1,0.7,pass,6.75,161,
nemotron3,pyhard,lru_cache,2,0.7,pass,6.82,161,
nemotron3,pyhard,topological_sort,0,0.0,pass,8.66,209,
nemotron3,pyhard,topological_sort,1,0.7,pass,8.89,213,
nemotron3,pyhard,topological_sort,2,0.7,pass,9.78,241,
nemotron3,python,csv_column_sum,0,0.0,pass,4.45,94,
nemotron3,python,csv_column_sum,1,0.7,pass,7.76,185,
nemotron3,python,csv_column_sum,2,0.7,pass,3.86,79,
nemotron3,python,deep_get,0,0.0,pass,3.83,73,
nemotron3,python,deep_get,1,0.7,pass,3.04,57,
nemotron3,python,deep_get,2,0.7,pass,3.86,74,
nemotron3,python,flatten,0,0.0,pass,1.44,25,
nemotron3,python,flatten,1,0.7,pass,1.61,25,
nemotron3,python,flatten,2,0.7,pass,1.55,25,
nemotron3,python,is_valid_ipv4,0,0.0,pass,4.85,100,
nemotron3,python,is_valid_ipv4,1,0.7,pass,4.78,100,
nemotron3,python,is_valid_ipv4,2,0.7,pass,4.66,100,
nemotron3,python,merge_intervals,0,0.0,pass,3.99,95,
nemotron3,python,merge_intervals,1,0.7,pass,4.85,113,
nemotron3,python,merge_intervals,2,0.7,pass,4.33,95,
nemotron3,python,parse_json_safely,0,0.0,pass,2.11,40,
nemotron3,python,parse_json_safely,1,0.7,pass,2.17,40,
nemotron3,python,parse_json_safely,2,0.7,pass,2.15,40,
nemotron3,python,run_length_encode,0,0.0,pass,4.2,96,
nemotron3,python,run_length_encode,1,0.7,pass,4.17,96,
